Time,Type,X,Y,Keys,Finger
12:32:20.174,tap,[580],[188],[m],Right Middle
12:32:20.800,swipe,"[512, 514]","[39, 195]","[u, i]",Right Middle
12:32:21.152,tap,[575],[58],[i],Right Middle
12:32:22.275,swipe,"[250, 89]","[207, 111]","[c, a]",Left Middle
12:32:22.992,swipe,"[377, 196]","[48, 12]","[t, w]",Left Middle
12:32:24.435,swipe,"[344, 440]","[54, 143]","[t, n]",Left Middle
12:32:25.202,swipe,"[262, 380]","[38, 47]","[r, u]",Left Middle
12:32:25.911,swipe,"[677, 542]","[57, 33]","[o, y]",Right Middle
12:32:26.694,swipe,"[378, 455]","[128, 121]","[g, k]",Right Ring
12:32:28.070,swipe,"[176, 442]","[29, 168]","[e, g]",Left Middle
12:32:28.612,swipe,"[22, 97]","[124, 111]","[a, d]",Left Middle
12:32:29.238,tap,[596],[39],[i],Right Middle
12:32:29.496,tap,[669],[117],[l],Right Middle
12:32:31.239,swipe,"[186, 425]","[31, 175]","[e, g]",Left Index
12:32:33.832,tap,[49],[129.5],[a],Left Index
12:32:34.224,swipe,"[590, 670]","[41, 106]","[i, .]",Right Middle
12:32:36.650,swipe,"[307, 432]","[24, 94]","[r, j]",Left Middle
12:32:37.109,tap,[194],[35],[e],Left Middle
12:32:38.284,swipe,"[117, 311]","[136.5, 64]","[s, t]",Left Middle
12:32:38.910,tap,[655],[41],[o],Right Middle
12:32:39.452,swipe,"[217, 380]","[199, 153]","[x, h]",Left Middle
12:32:42.003,swipe,"[132, 287]","[125, 48]","[s, t]",Left Middle
12:32:42.695,tap,[671],[43],[o],Right Middle
12:32:43.154,swipe,"[255, 381]","[198, 159]","[c, h]",Left Middle
12:32:45.780,swipe,"[186, 169]","[46, 164]","[e, c]",Left Middle
12:32:46.306,swipe,"[236, 381]","[209, 130]","[c, h]",Left Middle
12:32:46.906,swipe,"[35, 234]","[128, 144]","[a, f]",Left Middle
12:32:47.990,swipe,"[411, 248]","[140, 51]","[g, e]",Right Ring
12:32:49.357,swipe,"[189, 322]","[127, 69]","[d, y]",Left Index
12:32:49.974,tap,[733],[49],[p],Right Middle
12:32:50.183,tap,[740],[44],[p],Right Middle
12:32:50.441,tap,[180],[31],[e],Left Index
12:32:50.942,swipe,"[204, 215]","[104, 162]","[d, d]",Left Index
12:32:53.076,tap,[199],[125],[d],Left Index
12:32:54.844,swipe,"[588, 750]","[54, 48]","[i, backspace]",Right Middle
12:32:55.703,swipe,"[737, 471]","[50, 44]","[p, u]",Right Middle
12:32:56.345,tap,[202],[117],[d],Left Index
12:32:57.879,swipe,"[206, 362]","[135, 100]","[d, h]",Left Index
12:32:59.897,tap,[740],[38],[p],Right Middle
12:33:00.063,tap,[742],[42],[p],Right Middle
12:33:00.456,swipe,"[189, 213]","[29, 102]","[e, d]",Left Index
12:33:02.465,swipe,"[201, 306]","[143, 98]","[d, y]",Left Index
12:33:03.641,tap,[756],[49],[p],Right Middle
12:33:03.815,tap,[743],[52],[p],Right Middle
12:33:04.182,swipe,"[187, 215]","[40, 145]","[e, d]",Left Index
12:33:05.666,tap,[210],[130],[d],Left Index
12:33:05.908,tap,[588],[48],[i],Right Middle
12:33:06.800,tap,[740],[53],[p],Right Middle
12:33:06.959,tap,[747],[50],[p],Right Middle
12:33:07.343,swipe,"[194, 224]","[44, 125]","[e, d]",Left Index
12:33:09.452,tap,[203],[130],[d],Left Index
12:33:09.919,tap,[588],[52],[i],Right Middle
12:33:10.278,tap,[730],[48],[p],Right Middle
12:33:10.444,tap,[736],[53],[p],Right Middle
12:33:10.945,swipe,"[180, 199]","[48, 122]","[e, d]",Left Index
12:33:12.721,tap,[224],[127],[d],Left Index
12:33:12.871,tap,[607],[43],[i],Right Middle
12:33:13.121,tap,[733],[52],[p],Right Middle
12:33:13.304,tap,[729],[46],[p],Right Middle
12:33:13.421,tap,[183],[56],[e],Left Index
12:33:13.646,tap,[215],[121],[d],Left Index
12:33:15.530,swipe,"[241, 393]","[210, 139]","[c, h]",Left Middle
12:33:16.806,swipe,"[569, 731]","[216, 55]","[m, p]",Right Ring
12:33:17.540,swipe,"[705, 529]","[139, 86]","[l, y]",Right Ring
12:33:18.749,swipe,"[331, 188]","[48, 41]","[t, w]",Left Middle
12:33:19.449,swipe,"[694, 536]","[127, 52]","[l, y]",Right Middle
12:33:21.426,swipe,"[141, 310]","[112, 81]","[s, t]",Left Middle
12:33:22.318,swipe,"[698, 431]","[131, 123]","[l, h]",Right Ring
12:33:24.160,swipe,"[143, 271]","[129.5, 98]","[s, t]",Left Middle
12:33:24.752,swipe,"[676, 526]","[134, 131]","[l, h]",Right Middle
12:33:27.129,tap,[145],[123],[s],Left Middle
12:33:27.379,tap,[680],[45],[o],Right Middle
12:33:27.954,swipe,"[711, 556]","[134, 126]","[l, h]",Right Middle
12:33:29.547,tap,[136],[125],[s],Left Middle
12:33:29.697,tap,[674],[43],[o],Right Middle
12:33:29.880,tap,[689],[123],[l],Right Middle
12:33:30.055,tap,[203],[124],[d],Left Index
12:33:30.656,tap,[672],[68],[o],Right Middle
12:33:30.923,tap,[507],[58],[u],Right Middle
12:33:31.206,tap,[348],[48],[t],Right Middle
12:33:31.748,tap,[666],[71],[o],Right Middle
12:33:31.965,tap,[289],[126],[f],Left Middle
12:33:32.474,swipe,"[342, 446]","[50, 125]","[t, n]",Left Middle
12:33:33.099,swipe,"[70, 348]","[106, 27]","[a, r]",Left Middle
12:33:35.584,swipe,"[736, 682]","[45, 136]","[p, e]",Right Middle
12:33:36.084,swipe,"[196, 69]","[54, 134]","[e, s]",Left Middle
12:33:36.684,tap,[154],[132],[s],Left Middle
12:33:37.084,tap,[199],[51],[e],Left Middle
12:33:38.552,swipe,"[287, 404]","[130, 95]","[f, u]",Left Middle
12:33:39.519,tap,[683],[138],[l],Right Middle
12:33:39.702,tap,[684],[138],[l],Right Middle
12:33:40.170,swipe,"[696, 547]","[57, 57]","[o, y]",Right Middle
12:33:41.646,swipe,"[333, 199]","[40, 44]","[t, w]",Left Middle
12:33:43.146,swipe,"[362, 449]","[50, 122]","[t, m]",Left Middle
12:33:43.488,tap,[240],[57],[e],Left Middle
12:33:44.781,swipe,"[361, 437]","[125, 88]","[g, i]",Left Middle
12:33:45.298,tap,[589],[75],[i],Right Middle
12:33:46.139,swipe,"[208, 173]","[141, 34]","[d, e]",Left Index
12:33:46.807,swipe,"[679, 593]","[140, 45]","[l, u]",Right Middle
12:33:47.390,swipe,"[600, 516]","[55, 200]","[i, e]",Right Middle
12:33:47.891,swipe,"[184, 117]","[43, 133]","[e, g]",Left Index
12:33:49.934,swipe,"[391, 500]","[134, 78]","[g, i]",Right Ring
12:33:50.717,swipe,"[600, 395]","[57, 119]","[i, g]",Right Ring
12:33:51.526,swipe,"[215, 180]","[147, 43]","[d, e]",Left Index
12:33:52.719,swipe,"[683, 590]","[147, 53]","[l, u]",Right Ring
12:33:53.710,swipe,"[560, 419]","[215, 157]","[m, f]",Right Ring
12:33:54.444,swipe,"[173, 109]","[58, 146]","[e, t]",Left Index
12:33:57.338,swipe,"[372, 469]","[58, 130]","[t, m]",Left Index
12:33:57.613,tap,[189],[32],[e],Left Index
12:33:58.505,swipe,"[260, 168]","[207, 181]","[c, a]",Left Index
12:33:59.347,swipe,"[750, 624]","[51, 29]","[p, u]",Right Middle
12:33:59.897,swipe,"[343, 216]","[59, 78]","[t, s]",Left Middle
12:34:00.940,tap,[684],[124],[l],Right Middle
12:34:02.399,swipe,"[663, 528]","[56, 108]","[o, h]",Right Middle
12:34:03.541,tap,[670],[51],[o],Right Middle
12:34:03.683,tap,[283],[127],[f],Left Index
12:34:04.384,tap,[654],[59],[o],Right Middle
12:34:04.800,tap,[513],[51],[u],Right Middle
12:34:05.175,tap,[266],[59],[r],Left Middle
12:34:06.067,swipe,"[539, 349]","[202, 160]","[n, f]",Right Ring
12:34:06.668,swipe,"[315, 460]","[19, 30]","[r, u]",Left Middle
12:34:07.552,swipe,"[586, 681]","[46, 40]","[i, backspace]",Right Middle
12:34:08.068,tap,[508],[213],[n],Right Middle
12:34:09.703,swipe,"[517, 373]","[214, 165]","[n, f]",Right Middle
12:34:10.245,swipe,"[373, 445]","[50, 51]","[t, i]",Right Middle
12:34:11.946,tap,[668],[43],[o],Right Middle
12:34:12.938,tap,[519],[214],[n],Right Ring
12:34:14.689,swipe,"[537, 393]","[226, 162]","[n, f]",Right Ring
12:34:15.565,swipe,"[333, 486]","[37, 29]","[t, i]",Left Middle
12:34:16.232,tap,[673],[44],[o],Right Middle
12:34:16.532,tap,[530],[208],[n],Right Middle
12:34:18.366,swipe,"[539, 376]","[226, 179]","[n, f]",Right Middle
12:34:19.300,swipe,"[339, 493]","[44, 41]","[t, i]",Left Middle
12:34:19.917,swipe,"[689, 528]","[39, 178]","[o, n]",Right Middle
12:34:22.260,swipe,"[682, 582]","[124, 34]","[l, u]",Right Middle
12:34:22.627,swipe,"[282, 146]","[132, 38]","[f, w]",Left Index
12:34:23.294,tap,[598],[76],[i],Right Middle
12:34:23.511,tap,[247],[129.5],[d],Left Index
12:34:24.303,tap,[791],[50],[p],Right Middle
12:34:24.453,tap,[792],[50],[p],Right Middle
12:34:24.612,tap,[199],[113],[d],Left Index
12:34:24.953,tap,[794],[57],[p],Right Middle
12:34:25.904,tap,[257],[122],[d],Left Index
12:34:27.046,tap,[593],[48],[i],Right Middle
12:34:27.188,tap,[285],[116],[f],Left Index
12:34:27.338,tap,[504],[238],[n],Right Middle
12:34:30.573,tap,[580],[45],[i],Right Middle
12:34:30.740,tap,[283],[115],[f],Left Index
12:34:31.841,swipe,"[425, 528]","[203, 48]","[b, u]",Right Middle
12:34:32.191,tap,[356],[51],[t],Left Middle
12:34:33.500,tap,[46],[132],[a],Left Middle
12:34:33.884,swipe,"[216, 228]","[129.5, 116]","[d, t]",Left Index
12:34:35.527,swipe,"[173, 71]","[59, 128]","[e, m]",Left Index
12:34:36.095,tap,[606],[202],[m],Right Ring
12:34:38.773,swipe,"[371, 472]","[45, 135]","[t, m]",Left Index
12:34:39.006,tap,[196],[41],[e],Left Index
12:34:40.024,swipe,"[687, 600]","[127, 42]","[l, u]",Right Middle
12:34:40.767,swipe,"[426, 342]","[192, 98]","[b, r]",Right Middle
12:34:41.884,swipe,"[43, 129]","[113, 62]","[a, e]",Left Middle
12:34:42.452,tap,[444],[50],[y],Right Middle
12:34:43.619,tap,[590],[59],[i],Right Middle
12:34:43.836,tap,[138],[120],[s],Left Middle
12:34:44.670,swipe,"[677, 658]","[139, 43]","[l, o]",Right Middle
12:34:44.804,swipe,"[245, 284]","[209, 180]","[c, y]",Left Middle
12:34:46.389,swipe,"[222, 365]","[215, 167]","[c, h]",Left Middle
12:34:46.973,tap,[669],[50],[o],Right Middle
12:34:49.249,swipe,"[116, 164]","[117, 43]","[s, e]",Left Middle
12:34:49.666,tap,[232],[127],[d],Left Middle
12:34:51.326,swipe,"[236, 368]","[223, 176]","[c, h]",Left Middle
12:34:52.694,tap,[647],[62],[o],Right Middle
12:34:53.094,tap,[125],[108],[s],Left Middle
12:34:53.695,swipe,"[194, 218]","[36, 139]","[e, t]",Left Middle
12:34:55.187,swipe,"[331, 446]","[37, 59]","[t, j]",Left Middle
12:34:55.730,swipe,"[214, 58]","[136, 111]","[d, y]",Left Index
12:34:56.372,tap,[434],[53],[y],Right Middle
12:34:58.849,swipe,"[342, 442]","[45, 117]","[t, n]",Left Middle
12:34:59.340,swipe,"[592, 381]","[49, 121]","[i, g]",Right Middle
12:35:00.591,swipe,"[752, 602]","[53, 43]","[p, u]",Right Middle
12:35:03.085,swipe,"[247, 129]","[45, 146]","[r, z]",Left Middle
12:35:03.585,swipe,"[686, 499]","[52, 175]","[o, n]",Right Middle
12:35:05.587,swipe,"[750, 608]","[48, 27]","[p, u]",Right Middle
12:35:06.604,tap,[271],[41],[r],Left Middle
12:35:07.521,swipe,"[133, 299]","[140, 108]","[s, g]",Left Middle
12:35:07.938,tap,[476.5],[216],[n],Right Middle
12:35:08.989,tap,[582],[38],[i],Right Middle
12:35:09.239,tap,[141],[146],[s],Left Middle
12:35:09.698,tap,[73],[125],[a],Left Middle
12:35:10.757,swipe,"[169, 307]","[123, 78]","[s, t]",Left Middle
12:35:11.707,swipe,"[111, 21]","[118, 110]","[s, a]",Left Middle
12:35:12.316,swipe,"[98, 292]","[125, 64]","[a, t]",Left Middle
12:35:13.342,swipe,"[170, 283]","[41, 42]","[e, y]",Left Middle
12:35:15.785,swipe,"[357, 432]","[37, 111]","[t, n]",Left Middle
12:35:16.127,tap,[213],[72],[e],Left Middle
12:35:17.010,swipe,"[117, 222]","[59, 46]","[w, t]",Left Middle
12:35:19.763,swipe,"[253, 384]","[46, 111]","[r, h]",Left Middle
12:35:20.463,tap,[186],[122],[d],Left Middle
12:35:21.630,tap,[554],[45],[u],Right Middle
12:35:21.980,tap,[118],[97],[s],Left Middle
12:35:24.015,tap,[614],[47],[i],Right Middle
12:35:24.182,tap,[140],[101],[s],Left Middle
12:35:25.374,tap,[38],[120],[a],Left Middle
12:35:26.274,swipe,"[121, 306]","[125, 45]","[s, t]",Left Middle
12:35:27.017,swipe,"[19, 285]","[118, 104]","[nan, d]",Left Pinky
12:35:27.500,tap,[180],[44],[e],Left Middle
12:35:29.143,swipe,"[131, 228]","[124, 64]","[s, t]",Left Middle
12:35:30.544,swipe,"[40, 189]","[125, 116]","[a, f]",Left Middle
12:35:31.061,tap,[186],[41],[e],Left Middle
12:35:33.487,tap,[609],[47],[i],Right Middle
12:35:34.072,tap,[141],[138],[s],Left Middle
12:35:34.696,swipe,"[140, 280]","[127, 122]","[s, g]",Left Middle
12:35:35.030,tap,[191],[50],[e],Left Middle
12:35:37.131,swipe,"[157, 339]","[152, 127]","[s, g]",Left Middle
12:35:39.441,swipe,"[115, 254]","[119, 101]","[s, g]",Left Middle
12:35:39.841,tap,[176],[43],[e],Left Middle
12:35:41.892,tap,[142],[123],[s],Left Middle
12:35:41.992,tap,[462],[129],[h],Right Ring
12:35:42.192,tap,[201],[36],[e],Left Index
12:35:43.768,swipe,"[220, 397]","[129, 98]","[d, h]",Left Index
12:35:44.594,swipe,"[521, 356]","[214, 145]","[n, f]",Right Ring
12:35:46.811,swipe,"[210, 356]","[136.5, 112]","[d, h]",Left Index
12:35:47.512,swipe,"[519, 393]","[211, 152]","[n, f]",Right Ring
12:35:49.897,swipe,"[222, 351]","[137, 107]","[d, h]",Left Index
12:35:51.014,swipe,"[526, 419]","[215, 153]","[n, f]",Right Ring
12:35:53.132,tap,[221],[120],[d],Left Index
12:35:53.615,tap,[693],[45],[o],Right Middle
12:35:54.099,swipe,"[538, 422]","[209, 138]","[n, f]",Right Middle
12:35:56.984,swipe,"[453, 273]","[65, 71]","[y, e]",Right Middle
12:35:57.309,tap,[373],[35],[t],Right Middle
12:36:00.136,swipe,"[201, 390]","[140, 95]","[d, h]",Left Index
12:36:01.653,tap,[212],[127],[d],Left Index
12:36:01.862,tap,[673],[42],[o],Right Middle
12:36:03.005,tap,[350],[46],[t],Left Middle
12:36:04.514,swipe,"[503, 633]","[197, 85]","[n, o]",Right Ring
12:36:05.205,tap,[359],[53],[t],Left Middle
12:36:06.506,swipe,"[208, 262]","[129, 28]","[d, r]",Left Middle
12:36:07.081,swipe,"[603, 508]","[53, 202]","[i, k]",Right Middle
12:36:07.432,tap,[621],[129],[k],Right Middle
12:36:09.942,swipe,"[338, 428]","[32, 104]","[t, n]",Left Middle
12:36:10.258,tap,[170],[40],[e],Left Middle
12:36:11.517,swipe,"[105, 45]","[65, 134]","[w, t]",Left Middle
12:36:12.109,swipe,"[339, 206]","[48, 45]","[t, w]",Left Middle
12:36:12.660,tap,[270],[50],[r],Left Middle
12:36:15.870,swipe,"[544, 506]","[128, 41]","[j, u]",Right Middle
12:36:16.353,swipe,"[151, 346]","[126, 64]","[s, t]",Left Middle
12:36:18.671,swipe,"[135, 317]","[59, 101]","[w, g]",Left Middle
12:36:19.305,swipe,"[65, 236]","[118, 91]","[a, f]",Left Middle
12:36:21.048,tap,[116],[52],[w],Left Middle
12:36:21.206,tap,[446],[125],[h],Right Ring
12:36:21.565,swipe,"[68, 203]","[121, 88]","[a, r]",Left Middle
12:36:23.049,tap,[373],[59],[t],Left Middle
12:36:24.208,swipe,"[469.5, 350]","[163, 102]","[n, r]",Right Ring
12:36:25.367,swipe,"[215, 374]","[135, 99]","[d, h]",Left Middle
12:36:26.442,swipe,"[272, 380]","[221, 89]","[c, y]",Left Middle
12:36:27.401,swipe,"[647, 455]","[76, 55]","[o, y]",Right Middle
12:36:29.010,swipe,"[670, 578]","[78, 52]","[o, y]",Right Middle
12:36:30.194,swipe,"[217, 187]","[126, 26]","[d, e]",Left Middle
12:36:31.003,tap,[270],[39],[r],Left Middle
12:36:31.662,swipe,"[196, 230]","[39, 125]","[e, t]",Left Middle
12:36:34.163,swipe,"[353, 441]","[34, 107]","[t, n]",Left Middle
12:36:34.581,tap,[178],[59],[e],Left Middle
12:36:35.456,swipe,"[679, 577]","[120, 40]","[l, u]",Right Middle
12:36:36.724,swipe,"[335, 427]","[209, 156]","[v, j]",Left Index
12:36:37.724,swipe,"[507, 384]","[211, 143]","[n, f]",Right Ring
12:36:38.950,tap,[607],[50],[i],Right Ring
12:36:39.175,tap,[154],[106],[s],Left Middle
12:36:40.526,swipe,"[205, 194]","[48, 120]","[e, e]",Left Middle
12:36:42.093,swipe,"[200, 88]","[41, 85]","[e, s]",Left Middle
12:36:42.960,swipe,"[145, 289]","[118, 78]","[s, t]",Left Middle
12:36:45.253,swipe,"[185, 92]","[34, 76]","[e, s]",Left Middle
12:36:45.979,tap,[145],[127],[s],Left Middle
12:36:46.179,tap,[437],[43],[y],Right Middle
12:36:49.848,swipe,"[178, 59]","[40, 101]","[e, w]",Left Index
12:36:51.248,swipe,"[124, 57]","[47, 118]","[w, n]",Left Index
12:36:51.924,swipe,"[517, 402]","[223, 111]","[n, t]",Right Ring
12:36:53.208,tap,[348],[54],[t],Left Middle
12:36:53.400,tap,[666],[46],[o],Right Middle
12:36:54.500,swipe,"[529, 630]","[138, 58]","[j, o]",Right Middle
12:36:54.901,swipe,"[603, 535]","[25, 167]","[i, u]",Right Middle
12:36:56.960,tap,[532],[45],[u],Right Middle
12:36:57.277,tap,[142],[127],[s],Left Middle
12:36:58.119,tap,[290],[129],[f],Left Middle
12:36:58.477,tap,[656],[51],[o],Right Middle
12:36:59.228,tap,[260],[38],[r],Left Middle
12:37:00.045,swipe,"[679, 539]","[122, 36]","[l, u]",Right Ring
12:37:02.221,swipe,"[528, 338]","[209, 181]","[n, c]",Right Ring
12:37:02.588,tap,[455],[122],[h],Right Ring
12:37:05.273,swipe,"[112, 331]","[54, 45]","[w, t]",Left Middle
12:37:05.782,swipe,"[335, 456]","[36, 137]","[t, n]",Left Middle
12:37:08.408,swipe,"[187, 56]","[58, 104]","[e, c]",Left Middle
12:37:09.075,swipe,"[247, 356]","[206, 143.5]","[c, h]",Left Middle
12:37:10.643,swipe,"[151, 315]","[129, 66]","[s, t]",Left Middle
12:37:11.752,swipe,"[185, 312]","[55, 37]","[e, y]",Left Middle
12:37:13.294,tap,[128],[113],[s],Left Middle
12:37:13.653,tap,[371],[62],[t],Left Middle
12:37:14.103,swipe,"[171, 304]","[37, 33]","[e, y]",Left Middle
12:37:18.639,swipe,"[131, 309]","[122, 51]","[s, t]",Left Middle
12:37:19.123,tap,[182],[38],[e],Left Middle
12:37:19.465,tap,[724],[45],[p],Right Middle
12:37:20.940,swipe,"[294, 411]","[131, 73]","[f, u]",Left Middle
12:37:21.632,tap,[265],[69],[r],Left Middle
12:37:22.625,swipe,"[99, 15]","[68, 122]","[w, r]",Left Middle
12:37:23.308,swipe,"[276, 137]","[40, 99]","[r, a]",Left Middle
