distance,target_distance,target_start_key,target_end_key
2.172840494030797,1.6007810593582121,t,h
1.6031744388088278,1.0307764064044151,d,e
2.4509253992114894,2.3584952830141512,n,i
2.0382500613271177,1.6007810593582121,l,i
4.102787956454123,3.816084380618437,v,i
2.6776831199051543,2.0155644370746373,e,a
3.465228061127435,2.9261749776799064,s,t
4.264943187268149,3.881043674065006,a,t
5.972948287906066,5.836308764964376,d,o
3.9739908310160965,4.0,t,o
1.3785768080252185,1.0307764064044151,d,e
1.38298572502575,1.0,r,e
2.038320329493135,1.6007810593582121,l,i
1.7127013248447611,1.25,d,r
2.3751247138308336,2.0155644370746373,e,a
5.976448319497542,5.836308764964376,d,o
3.0761995145186862,3.010398644698074,b,i
1.5754500001983565,1.6007810593582121,l,i
1.5353103971591544,1.6007810593582121,t,h
3.110026037370909,3.0,t,i
1.5589376290442163,1.25,p,l
2.3215013225550836,2.0,e,t
2.8841372003815975,3.4003676271838605,l,y
7.000633892057562,6.82367203197809,s,o
1.8446540664850957,1.6007810593582121,t,h
1.8841205881325642,1.6007810593582121,t,h
1.8003404408958326,1.6007810593582121,l,i
3.790238615921826,6.0,p,r
2.3302386412125258,2.0,t,e
4.697303290519466,4.25,e,n
4.369780845834835,4.25,e,n
1.943440188332278,1.6007810593582121,t,h
3.2562176773827636,2.692582403567252,c,h
4.892919227056583,4.8541219597369,f,o
1.9693749999999999,1.25,w,a
2.896261863376652,2.692582403567252,c,a
2.2943181040343994,2.0,p,i
3.9087440637946615,3.881043674065006,t,a
5.202214038873256,5.5901699437494745,n,a
3.410319362794341,3.0,t,i
3.4337538246247354,3.010398644698074,o,n
2.6870618858011066,2.6575364531836625,v,e
5.017403564718509,5.153882032022076,m,e
6.602045995608103,6.576473218982953,m,a
2.1495799189899873,1.6007810593582121,t,h
7.212893885475164,7.0,w,o
2.7790585551810527,2.9261749776799064,s,t
4.297705167077542,4.0,a,g
3.244211096803813,3.010398644698074,n,o
1.5778766042137131,1.25,d,r
1.8101670244068635,1.8027756377319946,n,k
1.8890160302390235,1.6007810593582121,t,h
1.7628007722088168,1.25,w,a
1.7923879672102239,2.0,t,e
2.2896151593936045,1.25,s,e
3.692358600034671,5.618051263561059,c,o
5.1670893175582915,8.0,l,a
2.6675883888823626,2.462214450449026,g,e
4.747190710370187,5.618051263561059,c,o
3.2587879097334644,2.9261749776799064,s,t
2.3284740745013677,2.0155644370746373,e,x
3.7118025460179047,5.0,h,a
2.4121270242775363,2.462214450449026,g,e
2.1407873113646767,1.6007810593582121,t,h
5.455532119154373,5.836308764964376,i,s
1.6460815023868043,1.0,e,r
3.8955994444051867,6.82367203197809,s,o
4.953837074998026,4.8541219597369,d,i
2.5237247893738335,2.0,t,e
2.6392485465800677,2.3584952830141512,z,e
1.4392833123207536,1.6007810593582121,t,h
3.0957408341946198,3.0,f,a
2.804902460425317,2.9261749776799064,a,r
2.924016578804745,3.0,y,o
3.814138275056372,3.881043674065006,t,a
1.4344961931371587,1.0307764064044151,k,i
6.328342774030576,6.0,q,u
1.6407766120422977,1.25,e,s
3.1519870344950656,3.0,t,i
2.0053040799651805,1.6007810593582121,t,h
2.4764219210889733,2.1360009363293826,m,u
2.931238552749503,2.3584952830141512,n,i
2.7752509036346606,2.692582403567252,c,a
1.9315418266568813,1.6007810593582121,t,h
3.7788831125247846,6.576473218982953,m,a
2.723963025171231,2.3584952830141512,n,i
6.0461925958614655,5.5901699437494745,a,n
6.3491121980261935,5.153882032022076,m,e
2.8422778552157775,1.0,e,r
1.4125330527106257,1.0,r,e
3.115323864584548,2.9261749776799064,g,i
1.4992988465446107,1.0,e,r
5.738567554549219,6.576473218982953,m,a
1.5230251352160935,1.0,s,a
3.4769394947280867,3.4003676271838605,h,e
1.6093885581953167,1.6007810593582121,t,h
3.8479874549074347,4.25,n,e
2.849225621221492,2.692582403567252,c,a
1.341858377866308,1.0307764064044151,e,d
1.9261219336077873,1.25,s,e
2.095632034733197,2.6575364531836625,v,e
3.3879732234036326,3.0,t,i
4.884676294290134,5.153882032022076,m,e
1.212229931263042,1.0307764064044151,f,r
5.510096156715416,5.344389581607987,k,e
3.232415756829556,3.0,t,i
4.863443521891151,4.6097722286464435,n,s
3.6110978528869864,3.4003676271838605,h,e
1.1010417297382513,1.0307764064044151,e,d
1.4153016076529412,1.25,s,e
3.125559502413128,2.6575364531836625,v,e
3.120313711191553,3.0,t,i
5.295490665710308,5.153882032022076,m,e
3.1281696175639193,3.0,t,i
4.806188609815994,4.6097722286464435,c,k
2.172387889080815,2.0,e,t
3.177117448450718,2.9261749776799064,a,r
3.003193771324954,2.6575364531836625,v,e
2.175840555969118,2.0,r,y
2.287336391007016,2.0155644370746373,e,x
5.9005088154539695,5.836308764964376,s,i
2.8102314462068776,2.6575364531836625,v,e
3.2804784140426833,3.010398644698074,b,i
1.5769377861063507,1.6007810593582121,l,i
1.4835691391455268,1.6007810593582121,t,h
2.9504554971436185,3.0,t,i
3.0770210863146517,3.010398644698074,o,n
1.456740866841114,1.25,s,e
2.661634897600533,2.6575364531836625,n,t
1.8610121574025247,1.6007810593582121,t,h
5.871289020787939,5.836308764964376,i,s
1.4618606989467224,1.0,r,e
2.8688169872353306,2.9261749776799064,g,i
1.2043773352338538,1.6007810593582121,i,l
1.575106310896189,1.25,p,l
2.1828641914065567,2.0155644370746373,e,a
1.502650122491926,1.25,s,e
4.872498962608921,4.8541219597369,f,o
1.8876316717318027,1.6007810593582121,t,h
1.9259754022312958,2.0155644370746373,g,u
1.2525003118762086,1.0307764064044151,d,e
1.8432885778548076,1.6007810593582121,l,i
1.159623389833958,1.25,e,s
2.8859016165879607,3.010398644698074,n,o
1.6597366366761324,1.25,d,r
2.592747411651394,2.3584952830141512,i,n
1.546134181191917,1.6007810593582121,t,h
1.5976551812343616,1.25,w,a
2.468639924761203,2.0,t,e
5.86584356279001,6.0,q,u
1.4857873175946146,1.25,e,s
2.83750789921808,3.0,t,i
3.079844966167129,3.010398644698074,o,n
1.5151836367665141,1.6007810593582121,t,h
1.5826343643589944,1.6007810593582121,t,h
5.208982105759723,5.344389581607987,r,l
3.0527080651857297,2.9261749776799064,s,t
2.6539257301684236,2.462214450449026,g,e
5.801725369717615,5.618051263561059,c,o
2.7170109150498454,2.3584952830141512,n,i
1.522367902725882,1.25,e,s
2.057167485281643,2.0155644370746373,u,n
2.4975187843387685,2.1360009363293826,c,e
5.110336291832955,5.153882032022076,m,e
1.6139652886989235,1.6007810593582121,r,g
1.2647411358159426,1.0,e,r
2.988291051127718,2.9261749776799064,a,r
3.0900710170843966,3.0,y,o
1.2630952185999278,1.0307764064044151,k,i
2.100534414887078,1.8027756377319946,n,g
2.065824124290351,2.0,o,u
1.9274831387070548,1.6007810593582121,t,h
1.6405152487099897,1.6007810593582121,t,h
2.2555103531407257,2.3584952830141512,c,t
1.632385873690715,1.0307764064044151,d,e
1.352790842111226,1.0,r,e
2.317356754607499,2.0155644370746373,r,s
3.262226667189912,3.010398644698074,o,n
1.6253016883412752,1.0,s,a
3.0108110877718643,2.9261749776799064,s,t
1.496907818011851,1.6007810593582121,t,h
3.2718436794107384,2.9261749776799064,s,t
5.594743506743628,5.618051263561059,o,c
2.349837949864841,2.0155644370746373,e,x
2.962890177364831,2.692582403567252,c,h
2.074604329745795,1.8027756377319946,n,g
2.1903712477854067,2.0,t,e
2.223432994549195,2.3584952830141512,c,t
3.252444715133526,3.0,y,o
2.315093022564104,2.3584952830141512,z,e
1.687113904905356,1.6007810593582121,t,h
3.334761479476456,3.0,f,a
2.4392802281103334,2.3584952830141512,c,t
2.220312045214591,2.0155644370746373,u,n
2.9364824248154457,2.692582403567252,c,a
2.622223686587397,2.0155644370746373,u,g
1.9720351361284103,1.6007810593582121,l,i
2.110633620799688,1.6007810593582121,f,e
8.236547460101228,8.0,l,a
2.722883868713464,2.462214450449026,g,e
6.0063162912574795,5.618051263561059,c,o
1.3245183617545664,1.0,t,r
1.5884344690606533,1.6007810593582121,t,h
1.7959712944880277,1.6007810593582121,l,i
2.8045043289768694,2.6575364531836625,b,r
1.3308517596824971,1.25,s,e
2.3895,2.0,d,a
1.2651561786000967,1.0307764064044151,l,o
2.7190929381413205,2.6575364531836625,v,e
4.8730172009367045,4.6097722286464435,n,s
2.4446187362500926,2.1360009363293826,n,y
1.6271129772160873,1.6007810593582121,t,h
1.8522905583358138,1.8027756377319946,n,g
3.1692759055697564,3.0,y,e
1.7715943472618103,1.6007810593582121,t,h
2.2444507749670075,2.0155644370746373,e,a
3.208611114056984,2.9261749776799064,s,t
5.01743779233983,4.8541219597369,f,o
1.566797455201214,1.25,w,a
6.0602216672536,6.0,q,u
2.517006173636648,2.1360009363293826,c,e
2.127017997690664,2.0,r,y
1.6613207189612722,1.6007810593582121,t,h
4.235424240852385,3.881043674065006,t,a
2.495695018426731,2.3584952830141512,n,i
2.4310397241972415,2.462214450449026,l,u
2.765671722769172,2.692582403567252,c,h
2.1508195603653038,2.0,t,e
2.0220453946746604,2.0,o,u
3.8540120106358,3.816084380618437,v,i
3.0336034704003425,3.010398644698074,o,n
2.7825708942001817,2.6575364531836625,n,t
1.689914836981438,1.25,d,r
1.6642715091745095,1.8027756377319946,n,k
1.2935786903489868,1.25,w,a
2.0831433767566265,2.0,t,e
1.9788215598241794,2.0,e,t
0.9633859883245135,1.0,r,e
1.0816086399433023,1.0,e,r
1.9477216898853904,2.0155644370746373,e,x
2.638675312775333,2.6575364531836625,v,e
3.130557178842131,2.9261749776799064,a,r
1.750625,1.6007810593582121,t,h
4.142356984933215,3.881043674065006,a,t
1.1966615606030806,1.0,e,w
1.683038384329068,1.25,s,e
1.9029401798598404,2.0155644370746373,h,i
0.8797372565857376,1.0,r,e
2.0225564925670185,2.0,t,e
1.0745698630731275,1.0307764064044151,e,d
1.4550046874924498,1.6007810593582121,i,l
2.674532391956583,2.3584952830141512,c,t
1.6839096342292244,2.0,t,e
2.109828654920821,2.0,r,y
1.5102033079191695,1.25,p,l
1.2534805605293609,1.25,s,e
1.4442000002163826,1.6007810593582121,t,h
1.282590944631218,1.0307764064044151,d,e
1.8114197556750895,1.6007810593582121,l,i
2.934026803089911,3.010398644698074,b,i
1.7809980435839905,1.6007810593582121,l,i
1.3332493730075405,1.0,t,y
1.517327487105206,1.6007810593582121,t,h
0.9648211378929255,1.0,i,o
2.001691179509217,2.0155644370746373,e,x
2.724773972850776,2.692582403567252,c,h
2.2510533957738543,2.462214450449026,g,e
1.912959005376226,1.6007810593582121,t,h
2.1017951627715776,2.0,p,i
2.0745410825348825,2.0,o,u
1.2429058001815738,1.0,i,o
1.6462801487368424,1.6007810593582121,t,h
2.0824328470565385,2.0155644370746373,e,a
3.0261371261477894,2.692582403567252,c,h
2.9247866855977724,2.9261749776799064,s,t
1.564601876277157,1.25,w,a
1.4756247511647398,1.25,r,d
3.3190257253635442,3.4003676271838605,h,e
3.125693867967559,2.9261749776799064,s,t
4.227950968332651,4.0,a,g
3.3019329400557185,3.4003676271838605,h,e
1.3567935373980082,1.0307764064044151,d,e
2.7011197909385656,2.3584952830141512,n,i
2.4446174323654413,2.3584952830141512,o,m
1.416355319340807,1.25,p,l
2.017399025509084,2.0,e,t
3.368459236060309,3.4003676271838605,l,y
1.1165729446055015,1.0307764064044151,o,l
2.287105420203668,2.0,o,u
1.5975908522678766,1.6007810593582121,t,h
4.100998475981185,3.881043674065006,a,t
1.1021875124043097,1.25,e,s
1.0507060869957876,1.0,i,o
1.748865962917113,1.6007810593582121,t,h
3.9134919868641616,3.881043674065006,a,t
2.19989896429927,2.1360009363293826,m,u
3.033983092611098,2.9261749776799064,s,t
1.1206824720343402,1.0,w,e
0.9921402449376799,1.0,r,e
1.0942649430668059,1.0,r,e
1.2516923106838203,1.0307764064044151,k,i
1.9246898492029831,1.8027756377319946,n,g
1.1628615701148615,1.0307764064044151,l,o
3.064595838972898,2.6575364531836625,v,e
2.0344112515971298,2.0155644370746373,e,a
2.302238004230883,2.1360009363293826,n,y
1.721279402435874,1.6007810593582121,t,h
2.133298575563205,2.3584952830141512,i,n
2.9614099365842614,3.0,g,s
1.287612452613363,1.25,w,a
2.8679605395210723,2.6575364531836625,n,t
2.457591936225378,2.462214450449026,l,u
2.638466425430689,2.692582403567252,c,h
3.481962119714256,3.4003676271838605,h,e
1.4763205582206735,1.6007810593582121,l,i
3.7311940720264074,3.816084380618437,v,i
1.6929023617001664,1.8027756377319946,n,g
1.9264592074905196,2.0155644370746373,e,a
3.347154313741749,3.881043674065006,s,y
1.9971781851214474,1.6007810593582121,l,i
1.851979907592142,1.6007810593582121,f,e
2.4660697285863593,2.3584952830141512,b,u
1.5283215517766542,1.25,d,r
2.1620490642559433,2.0155644370746373,e,a
1.6395261939429329,1.6007810593582121,t,h
1.6120748470527044,1.25,s,e
2.5029402241414003,2.462214450449026,g,e
2.885135552491425,2.9261749776799064,s,t
1.2606483265070396,1.0,t,r
1.2031698303336067,1.0307764064044151,f,r
3.309308540409159,3.4003676271838605,l,y
1.1929770337793602,1.0,a,s
1.1677891103491247,1.0307764064044151,e,d
0.8056777426490083,1.0,i,o
4.6624810488891,4.6097722286464435,n,s
2.87363957214975,3.010398644698074,o,n
2.9466098873323903,3.0,y,e
2.6343704922855857,2.3584952830141512,n,i
2.893127249405045,2.692582403567252,c,a
1.8979204285546323,2.0,t,e
1.1713016864262598,1.0,g,h
1.4881749414131393,1.6007810593582121,i,l
1.1192488063987382,1.0307764064044151,e,d
1.7687515238509337,1.25,s,e
3.0729203129921867,2.6575364531836625,v,e
1.437204931672933,1.25,e,s
1.814315749979865,1.6007810593582121,t,h
3.029204851318246,3.010398644698074,o,n
1.2261557621790962,1.0,s,a
1.0595782179716606,1.0,e,r
2.608656323186326,2.3584952830141512,n,i
1.3258661850371627,1.25,e,s
1.726468740666914,2.0,o,u
2.9195746292268328,2.1360009363293826,c,e
1.094314882700587,1.0,e,r
1.227454747129197,1.0307764064044151,j,u
3.051101793819735,2.9261749776799064,s,t
4.188206313566704,3.881043674065006,a,t
1.819313027113531,1.6007810593582121,t,h
1.5449056049238088,1.0307764064044151,d,e
1.2924350624402758,1.0,r,e
1.7840905333670711,1.6007810593582121,t,h
1.9231571739265096,1.6007810593582121,l,i
2.846740090107455,2.9261749776799064,r,a
2.0449264083641245,2.0,r,y
1.256526524292265,1.0307764064044151,l,o
1.6563677316646808,1.25,s,e
2.17064263597788,2.0,d,a
1.3402296503304947,1.25,s,e
2.530735518703011,2.462214450449026,g,e
1.9407865109923854,2.0,o,u
2.2826780085296745,2.3584952830141512,n,i
1.339707267465546,1.0,g,h
1.4621195712475095,1.6007810593582121,i,l
2.4603959443807004,2.3584952830141512,z,e
3.2419197461727824,2.9261749776799064,t,s
1.5223995245992428,1.8027756377319946,n,k
1.2110491964614813,1.0,e,r
2.800827726427493,2.6575364531836625,v,e
3.090044508174599,3.0,g,s
6.389595859676886,6.0,q,u
2.210476931710666,2.1360009363293826,c,e
1.3803100478244013,1.25,s,e
1.0577154996146176,1.0307764064044151,e,d
1.4340851722439643,1.6007810593582121,i,l
1.2236046453511853,1.25,e,s
2.2520764342324173,2.1360009363293826,c,e
0.66525,1.0,e,r
1.8380833087757478,2.0,e,t
1.0849859230077592,1.0,r,e
3.09615028351742,2.6575364531836625,v,e
0.7932043892497067,1.0307764064044151,e,d
4.919245680233911,4.25,e,n
3.2689430942010915,3.4003676271838605,l,y
0.8392262526428734,1.0307764064044151,e,d
1.112485596816875,1.0,i,o
2.4316852245407916,2.462214450449026,g,e
1.0194557677996627,1.0307764064044151,l,o
1.5877257516649406,2.0,d,a
1.7640685086257277,1.6007810593582121,f,e
2.554350226207244,2.3584952830141512,b,u
1.3310975030026913,1.0,r,e
1.7181699612160024,2.0155644370746373,e,a
0.9956441774675329,1.0,u,i
1.265507111793529,1.25,e,s
1.2372212122838018,1.25,e,s
1.336926909931878,1.6007810593582121,t,h
0.2336009217126506,4.8541219597369,u,s
1.1454969786625366,1.0307764064044151,e,d
1.5941818875601999,2.0,o,u
3.082989116202813,3.010398644698074,o,n
1.351294246500369,1.6007810593582121,l,i
1.5488030307708596,1.6007810593582121,t,h
1.486187724725581,1.25,w,a
1.599914157853477,1.25,r,d
1.021257711109199,1.25,p,l
0.8994971164489636,1.0307764064044151,o,l
1.6580962351443902,1.6007810593582121,t,h
2.1338984057939596,2.3584952830141512,c,t
2.8469518019278093,2.6575364531836625,n,t
1.1639521105376283,1.0,t,y
1.8960678801799264,1.6007810593582121,t,h
0.9200407939325297,1.0,i,o
2.6736812169740807,2.692582403567252,c,h
3.272399208245381,3.010398644698074,o,n
1.3355706236006393,1.0,e,r
4.869798025842551,5.618051263561059,o,c
1.0512253638611466,1.0307764064044151,e,d
5.917532815709601,6.0,l,d
1.969375,2.0,o,u
2.174078917754597,1.8027756377319946,n,g
1.8307185491631421,1.25,s,e
2.8862612331959836,2.6575364531836625,n,t
1.8010413871216286,1.6007810593582121,t,h
2.207111184614404,2.0155644370746373,b,y
1.194996920759631,1.0,r,e
3.6358580765927875,2.9261749776799064,g,i
2.735616983652865,2.9261749776799064,s,t
1.2124302106203881,1.0,e,r
1.2432955828160894,1.0307764064044151,e,d
1.6958639851857225,1.6007810593582121,i,l
3.031223273078049,3.0,y,e
2.4052826659511353,1.6007810593582121,t,h
2.080862370058385,1.6007810593582121,l,i
3.8608077198948925,3.816084380618437,v,i
2.2111492769598344,1.6007810593582121,t,h
2.327727999708084,2.692582403567252,c,a
2.011690151495751,2.0,p,i
3.6648349425656264,3.881043674065006,t,a
1.8615774770674995,2.0,o,u
4.889342672141624,5.5901699437494745,n,a
1.0809188004309112,1.0,i,o
3.0142765819512976,3.010398644698074,n,o
1.8379161306014482,1.25,d,r
2.4664507045803687,2.3584952830141512,i,n
1.7763492143297719,1.6007810593582121,t,h
1.037256033062715,1.25,w,a
2.280089588426297,2.0,t,e
1.8207091037903336,2.0,e,t
2.656126423596023,2.9261749776799064,a,r
2.952488489604997,2.6575364531836625,v,e
2.60931411306209,2.0,r,y
2.7416898216474084,2.0155644370746373,e,x
3.4347984838997467,4.25,e,n
1.320851867640728,3.816084380618437,i,v
2.4490807618624997,1.6007810593582121,t,h
2.658333080263833,5.344389581607987,r,l
3.088478572149239,2.9261749776799064,s,t
3.7636656852894093,4.0,a,g
2.3269121840972,2.3584952830141512,z,e
2.7740951509005596,3.0,f,a
2.5680715679523027,2.3584952830141512,c,t
1.464208900097592,1.25,w,a
2.541692352670755,2.6575364531836625,n,t
2.1788224026983007,2.0155644370746373,j,o
2.4981156054364257,2.3584952830141512,i,n
2.404313422008453,2.462214450449026,l,u
2.479349363366324,3.0,n,c
1.914145635949626,1.6007810593582121,t,h
1.8863518776331205,1.6007810593582121,l,i
2.866678854746376,2.6575364531836625,b,r
2.188879693473353,2.0,r,y
1.553979251993089,1.0307764064044151,l,o
1.2527710098517606,1.25,s,e
2.0503853486905825,2.0,d,a
1.5508651819226578,1.0307764064044151,l,o
2.2338931543384075,2.6575364531836625,v,e
2.177475620558127,2.0155644370746373,e,a
1.3929722549731562,6.576473218982953,m,a
0.7429452053314562,1.6007810593582121,t,h
2.5473869117440717,2.3584952830141512,i,n
1.9010068261647555,1.6007810593582121,l,i
1.657608678563792,1.6007810593582121,f,e
1.8271297504556157,2.3584952830141512,b,u
1.4520278546312395,1.25,d,r
2.017399025509083,2.0155644370746373,e,a
2.6966465662235013,2.9261749776799064,s,t
1.571986765410257,1.6007810593582121,i,l
1.1526159716596855,1.0,t,y
1.5836016011768868,1.6007810593582121,t,h
3.7311087703590204,3.881043674065006,a,t
1.5904238625284772,1.0,i,o
2.8235395035531203,1.6007810593582121,t,h
2.874382088488759,2.9261749776799064,s,t
2.0430508169463137,2.0155644370746373,e,x
2.3645862481626674,2.462214450449026,g,e
1.7440499965955678,1.6007810593582121,t,h
2.2352817530738713,2.0155644370746373,e,a
2.178227450962135,2.692582403567252,c,h
3.1256938679675588,2.9261749776799064,s,t
2.0303729106373534,4.8541219597369,f,o
1.2190588903432844,1.25,w,a
1.4278511663072588,1.25,r,d
1.204116701673887,1.0307764064044151,f,r
1.8998787995882793,2.0,e,q
1.3576404681008145,4.0,u,e
2.287387992476353,2.6575364531836625,n,t
2.6037243307664117,3.4003676271838605,l,y
1.2231379342698845,1.0,i,o
2.612378528874596,2.3584952830141512,o,m
2.2070304037609,2.3584952830141512,n,i
1.3668521831657583,1.25,e,s
1.9206372070877933,2.0,o,u
2.329774378829418,2.1360009363293826,c,e
0.90009030796915,1.0,e,r
1.2868927512131694,1.0,e,r
1.4915753469486543,5.0,r,o
2.032771372566281,2.1360009363293826,e,c
1.9518946124535,3.0,y,o
3.9289149842068354,4.25,e,n
3.057466018310751,3.010398644698074,o,n
2.2912980082259047,5.153882032022076,m,e
4.779,6.0,q,u
1.1915321609696472,1.0,i,o
2.1661923138597365,1.6007810593582121,t,h
2.392046355241679,2.1360009363293826,m,u
2.691075194624818,2.9261749776799064,s,t
1.2211690735725338,1.0307764064044151,s,w
0.8534381659645884,1.0,e,r
1.189652588468583,1.0307764064044151,e,d
3.6842290789593966,3.4003676271838605,h,e
2.223177181704148,2.692582403567252,c,a
1.8870446346403682,1.0307764064044151,e,d
1.4874324196833277,1.25,s,e
2.6515879705612257,2.6575364531836625,v,e
2.100916559653191,2.0155644370746373,i,m
1.8361424619633955,1.25,e,s
0.867022464025587,1.0,s,a
3.389024548542692,3.4003676271838605,h,e
2.329714739109705,2.9261749776799064,a,r
1.9842915061174853,1.6007810593582121,t,h
2.6620227888064747,1.6007810593582121,t,h
1.681347199792476,1.6007810593582121,t,h
1.4425041161119783,1.25,s,e
2.9782656472559657,3.010398644698074,o,n
1.8125104999695871,8.0,l,a
1.809990612026759,1.6007810593582121,r,g
0.9532258143404425,1.25,e,s
1.7069941417591337,2.0,o,u
1.8319052795177488,2.0,r,y
2.5213461217423125,2.3584952830141512,o,m
2.506715122052165,2.1360009363293826,m,u
2.6347192242485726,2.3584952830141512,n,i
2.5795957925855357,2.692582403567252,c,a
2.78256067150835,2.0,t,e
2.256238130162683,1.6007810593582121,t,h
2.246784247124098,2.0,o,u
1.9399291425526346,1.6007810593582121,i,l
1.6292055195708115,1.25,p,l
1.7730773257602164,2.0155644370746373,e,a
1.4937296703637508,1.25,s,e
1.356793537398008,1.0307764064044151,o,l
1.475532832784483,1.0307764064044151,l,o
2.062142211390863,1.6007810593582121,t,h
2.1235328538193143,2.0155644370746373,g,u
1.393460580936899,1.0307764064044151,d,e
1.8263496079954133,1.6007810593582121,l,i
1.38604615836739,1.0307764064044151,j,u
2.6838936413585768,2.9261749776799064,s,t
1.9141530641840014,1.6007810593582121,t,h
2.6049002650053614,2.3584952830141512,c,t
1.2170151113482528,1.0307764064044151,d,e
0.8950173182681999,1.0,r,e
4.895288367719005,6.0,q,u
1.7331470878505955,2.0,t,e
3.377578193487902,2.1360009363293826,c,e
2.2887972312166496,2.0,r,y
2.084813934293657,1.6007810593582121,t,h
0.7860612352895919,1.0,e,r
2.825342484770651,3.010398644698074,o,n
1.0861314952619687,1.0,s,a
2.6932946395864303,2.9261749776799064,s,t
1.4929093293381883,1.0,e,r
2.5339593062290877,2.9261749776799064,a,r
3.600454229156371,3.0,y,o
3.867834764519421,3.881043674065006,t,a
0.8404322176713602,1.0,l,k
2.2812722396176217,2.3584952830141512,i,n
2.667584323878066,2.3584952830141512,o,m
1.4662780954256254,1.25,p,l
1.858049489720336,2.0,e,t
1.556075241191762,1.0307764064044151,o,l
2.3808960924670775,2.0,o,u
1.9669620373179555,1.6007810593582121,t,h
1.394791135797758,2.3584952830141512,z,e
1.7628684233728276,5.0,r,o
1.3700843267843044,1.6007810593582121,t,h
1.015161702020914,3.0,f,a
0.9807430856243645,2.3584952830141512,c,t
1.4251967682130773,5.618051263561059,c,o
1.0077066320363284,8.80695747690427,p,a
1.2683689575592745,2.3584952830141512,n,i
1.7206120731443213,1.25,e,s
1.1021190101345681,5.5901699437494745,a,n
1.5969896387422184,3.010398644698074,n,o
1.5372646821952944,2.1360009363293826,c,e
1.0512253638611466,5.153882032022076,m,e
1.3308517596824978,2.462214450449026,g,e
1.3603358558183343,5.618051263561059,c,o
0.7639865120700756,2.1360009363293826,m,u
1.4537397516835677,2.3584952830141512,n,i
1.4929547569333774,2.692582403567252,c,a
1.5713312230398784,2.0,t,e
1.4134317336274147,1.6007810593582121,t,h
1.5572353105744816,2.0,o,u
1.18019588548893,1.0,g,h
1.4420467767205059,6.576473218982953,m,a
1.2273397616898918,3.4003676271838605,h,e
1.4679420650182347,2.692582403567252,c,a
1.1574085412031485,1.0307764064044151,e,d
1.3482060592227731,1.25,s,e
1.4459166264432401,2.6575364531836625,v,e
1.7958470146423937,3.0,t,i
1.4360804567032448,5.153882032022076,m,e
1.342641449717682,1.6007810593582121,t,h
0.993085666307293,4.8541219597369,d,i
1.5041233742615663,1.0,s,a
0.9026858274754289,2.0,t,e
1.294464464556675,1.6007810593582121,t,h
1.1999228425715547,7.0,w,o
1.4532370978267795,6.0,l,d
1.1138346278173432,1.25,p,l
1.619270948992169,2.0155644370746373,e,a
1.2575341073903326,1.25,s,e
1.2769897036096256,4.8541219597369,f,o
1.4073805955124583,7.0,o,w
1.4639743263203084,1.6007810593582121,t,h
1.6299719754109265,2.0155644370746373,g,u
1.3900207563648104,1.0307764064044151,d,e
1.3919480111070957,1.6007810593582121,l,i
1.4885937837855563,4.25,n,e
