distance,target_distance,target_start_key,target_end_key
1.2605720241719633,1.0,s,a
1.284552530309679,3.4003676271838605,h,e
1.5031049790766444,2.9261749776799064,a,r
1.4277561503982392,1.6007810593582121,t,h
1.4956746648669959,3.881043674065006,a,t
1.856713915093006,4.25,n,e
1.3668241760098485,1.6007810593582121,t,h
1.6856715001001832,1.6007810593582121,l,i
1.378510138927168,2.6575364531836625,b,r
1.1539882202605012,2.0,r,y
1.1574085412031485,1.0307764064044151,l,o
1.3350447675078168,1.25,s,e
1.0104207740466349,4.0,t,o
1.3305,2.0,d,a
1.5414496930649413,1.6007810593582121,l,i
1.1753315556152655,1.6007810593582121,f,e
0.8809485743362098,2.3584952830141512,b,u
0.9965456587633105,1.25,d,r
2.030107328597432,2.0155644370746373,e,a
1.3427408594457086,1.6007810593582121,t,h
1.4619939135047724,2.692582403567252,c,a
0.9936725127022484,2.0,p,i
1.3182790035686678,3.881043674065006,t,a
1.214090773480303,5.5901699437494745,n,a
1.4793535116732583,3.0,t,i
1.8694286309592023,3.010398644698074,o,n
1.7687793107112035,3.0,y,e
1.4512095870772765,3.010398644698074,n,o
1.096256164463854,1.25,d,r
1.9199058611361655,2.3584952830141512,i,n
1.4395530610661769,1.6007810593582121,t,h
1.1886371726161857,1.25,w,a
1.4169675477053096,2.0,t,e
0.9532258143404425,1.0307764064044151,l,o
1.5599377641832386,2.6575364531836625,v,e
1.4189484057304544,5.153882032022076,m,e
1.7505150001142522,5.5901699437494745,a,n
1.6519494780788542,6.576473218982953,m,a
1.0960087248740313,2.1360009363293826,n,y
1.3565750359360886,1.6007810593582121,t,h
2.1887887418044714,2.3584952830141512,i,n
1.0351122221769002,1.25,s,e
0.8069324824605839,2.6575364531836625,n,t
1.2973703752687584,1.6007810593582121,t,h
1.839940169713407,5.836308764964376,i,s
1.3346481863210244,2.0155644370746373,b,y
1.1868175012401863,1.0,r,e
1.4794333427447823,2.9261749776799064,g,i
1.8317279495738439,2.0,t,e
1.1977824888622304,6.576473218982953,m,a
1.356582292242162,1.6007810593582121,i,l
1.406584587973649,1.6007810593582121,t,h
1.3481135894278349,6.0,p,r
1.8393324876160917,2.0,t,e
1.1904043758845144,2.3584952830141512,c,t
1.6460815023868043,3.0,y,o
1.4747683557511668,3.0,u,r
2.0149453505306294,4.25,e,n
1.2182394635805394,3.816084380618437,v,i
1.5128307283037326,5.0,r,o
1.358505457524923,5.153882032022076,m,e
1.5408954022337142,2.6575364531836625,n,t
2.0831985060538516,6.0,q,u
1.3624464037623645,1.25,e,s
1.1649468134318408,3.0,t,i
1.5063642747108024,3.010398644698074,o,n
1.1031635474851407,1.6007810593582121,t,h
1.9330582149795696,3.881043674065006,a,t
1.1764486415691933,2.1360009363293826,m,u
1.2846734324819675,2.9261749776799064,s,t
1.4504685126709922,5.5901699437494745,a,n
0.5818510467679852,1.0,w,e
1.2347603322608809,1.0,r,e
1.6996301987491278,3.881043674065006,t,a
1.6642715091745093,3.010398644698074,b,i
1.3411425457888515,1.6007810593582121,l,i
1.3300938406744092,1.0,t,y
1.3881010409908927,1.6007810593582121,t,h
1.2178721838723472,5.5901699437494745,n,a
1.2433677113488995,3.0,t,i
1.5803105806296436,3.010398644698074,o,n
1.0585248284759312,1.6007810593582121,t,h
0.961956737917564,4.0,t,o
1.1464113163476708,2.0155644370746373,e,x
1.2682697982882032,2.692582403567252,c,h
0.9991302780418577,5.5901699437494745,a,n
1.0824092629407782,2.462214450449026,g,e
1.3889462788837448,1.6007810593582121,t,h
1.4856607221199591,1.6007810593582121,l,i
2.129474010759464,3.816084380618437,v,i
1.4201365086233786,1.8027756377319946,n,g
1.2071259319660896,2.0155644370746373,e,a
1.1171761974952745,3.881043674065006,s,y
1.1555122511250149,1.6007810593582121,t,h
1.3442184822881287,1.25,s,e
1.4657588691527677,5.618051263561059,c,o
1.0976321816756283,3.6400549446402595,n,d
1.1477013984482203,8.0,l,a
1.9888480844762877,2.462214450449026,g,e
1.3194964297507592,2.9261749776799064,s,t
1.4066149137646022,5.618051263561059,c,o
1.9184919411154688,2.0155644370746373,u,n
0.9240265485904617,1.0,t,r
1.2016115805970746,1.25,w,a
0.9036376832005182,2.6575364531836625,n,t
1.087601776846655,2.0155644370746373,j,o
1.456526143345872,2.3584952830141512,i,n
0.8370822185574125,4.8541219597369,u,s
1.0512253638611466,4.8541219597369,f,o
1.820792002295979,2.462214450449026,l,u
1.4184395971013357,2.692582403567252,c,h
1.36746897816733,1.0307764064044151,j,u
1.0726148685572097,2.9261749776799064,s,t
1.405635643579089,3.881043674065006,a,t
1.4354572877658183,1.6007810593582121,t,h
1.4782544446491612,5.836308764964376,d,o
1.7359549605332514,5.0,o,r
1.0380739677402555,5.0,o,r
1.25920645274117,1.0307764064044151,d,e
1.4922380946919966,1.0307764064044151,e,d
1.4661692006722826,3.0,t,i
1.6131030703662437,5.344389581607987,k,e
1.6067944456665888,2.9261749776799064,a,r
0.8583898626207089,2.6575364531836625,v,e
0.9173298888622348,2.0,r,y
1.5299867084798482,2.0155644370746373,e,x
1.2706021517867028,7.0,p,e
1.5918316886530435,5.836308764964376,s,i
1.7157269687365766,2.6575364531836625,v,e
1.9237428768549087,2.9261749776799064,a,r
1.8037641891333802,3.0,y,o
1.0158854666004433,3.881043674065006,t,a
1.0594378594920046,1.0307764064044151,k,i
1.1169617551644284,1.8027756377319946,n,g
0.939237132264797,1.0307764064044151,f,r
1.243644775699637,6.0,q,u
1.2443516635179943,4.25,e,n
1.451549441545137,3.4003676271838605,l,y
1.2779948222215145,1.0,a,s
0.9873242327751306,5.344389581607987,k,e
1.6816158338039042,6.0,q,u
1.1151457864333256,1.25,e,s
1.5232262020133454,3.0,t,i
1.936175615904973,3.010398644698074,o,n
0.9178889502548773,5.618051263561059,c,o
1.2973703752687584,1.25,p,l
1.6627073413938487,2.0,t,e
1.359464795884763,3.4003676271838605,l,y
0.8472667912912675,1.0307764064044151,o,l
1.0779042817546463,2.0,o,u
1.4105044144294625,1.6007810593582121,t,h
1.626222665027763,3.881043674065006,a,t
1.1924313987081188,6.0,q,u
1.401349422208822,2.9261749776799064,a,r
1.8673457767644428,2.0,t,e
1.0771582114527096,2.1360009363293826,c,e
1.1506576176799945,2.0,t,u
1.3239765504909822,2.0,r,y
1.1412343167049437,6.0,w,i
1.7561866536618485,1.6007810593582121,t,h
1.0899263521564195,2.0155644370746373,e,a
0.9456838216999384,2.692582403567252,c,h
1.3839961163240306,2.0,t,e
1.0766351517575485,4.8541219597369,f,o
1.3684180704832134,1.25,w,a
1.3108623592887239,1.25,r,d
3.429655458278572,2.9261749776799064,s,t
4.91115183154624,5.0,h,a
1.6311545853321197,1.6007810593582121,t,h
6.072523713416029,5.618051263561059,o,c
4.920245498511735,5.0,o,r
1.4921794724914963,1.25,r,d
1.1339965897766184,1.0,e,r
1.2070072105211298,1.0307764064044151,e,d
1.392990364736957,1.6007810593582121,t,h
1.5612792080934788,1.0307764064044151,d,e
2.537539313119109,2.3584952830141512,n,i
2.468312037101468,8.0,a,l
1.1659106419447418,1.6007810593582121,t,h
1.5422611899820988,1.25,s,e
5.096048850886833,5.618051263561059,c,o
3.498900302684402,3.6400549446402595,n,d
3.496701108276915,2.9261749776799064,a,r
2.885588902200035,2.462214450449026,g,e
2.515397399641854,2.9261749776799064,s,t
1.9629861061976475,2.0,o,u
2.4420627039451714,2.0,r,y
1.5844978404055965,1.6007810593582121,t,h
3.835246913905935,2.9261749776799064,s,t
3.6623023517488287,4.6097722286464435,c,k
2.7052820584229282,2.692582403567252,c,h
2.8208595542848283,2.462214450449026,g,e
2.667838105329857,2.0155644370746373,u,n
3.084609256555034,2.692582403567252,c,a
1.8913537851562832,2.0,t,e
1.8258440599487131,1.6007810593582121,t,h
2.4867354226977985,2.0,o,u
0.9806014098500982,1.0,g,h
6.601742975343709,6.576473218982953,m,a
1.4777489902297343,1.6007810593582121,i,l
2.004078131273828,2.0,t,e
2.6973850328837004,2.3584952830141512,c,t
2.0770612728684728,2.0,o,u
2.9648615323906777,3.010398644698074,n,o
1.6861502472348069,1.25,d,r
2.094854205099964,1.8027756377319946,n,k
2.1427595817076632,1.6007810593582121,t,h
1.7720394015441645,1.25,w,a
1.155507525126946,1.0,e,r
4.515628088234239,4.6097722286464435,c,k
2.2934002321880063,2.0,e,t
1.5007542374586185,1.0,r,e
1.5779279134358455,1.0,e,r
2.7906411365714865,2.0155644370746373,e,x
6.155067185864017,5.836308764964376,s,i
3.3686692963431417,2.6575364531836625,v,e
1.7282936174519077,1.0,s,a
2.5976652979165733,2.0155644370746373,e,a
1.8922644007907568,1.6007810593582121,t,h
4.257305355577047,3.881043674065006,a,t
1.6873349734122152,1.0,e,w
1.4830404263707715,1.25,w,a
2.608933432698121,2.6575364531836625,n,t
2.831000002759626,2.3584952830141512,i,n
4.572326695048157,4.8541219597369,f,o
2.612043123926173,2.462214450449026,l,u
3.1390014659322794,2.692582403567252,c,h
2.0965545582276173,2.0,e,t
2.234357751681677,1.6007810593582121,t,h
1.5540855229040642,1.0,e,r
3.4062604862223913,3.010398644698074,o,n
1.5611790266093766,1.0,s,a
1.8478903723232605,1.0,e,r
1.6889385442490206,1.6007810593582121,t,h
3.2289036089089125,2.692582403567252,c,h
2.5747823026908505,2.0,t,e
1.7978027952545297,1.25,w,a
1.8062679843395333,1.25,r,d
1.6912579314300349,1.0307764064044151,l,o
3.185044115177214,2.6575364531836625,v,e
2.5589298941403227,2.0155644370746373,e,a
5.060483569099399,4.6097722286464435,n,s
3.1259219964875964,2.1360009363293826,n,y
2.327907026708756,1.6007810593582121,t,h
2.0819112500596657,1.8027756377319946,n,g
2.1742258392356573,1.25,p,l
2.6231886637497124,2.0155644370746373,e,a
1.9428075086392371,1.25,s,e
2.0454285347146692,1.6007810593582121,t,h
1.336859829273436,1.0,u,i
1.6113235873420955,1.0307764064044151,d,e
2.2462199984084377,1.6007810593582121,l,i
1.9349222368095316,1.25,e,s
1.337655656830262,1.0,r,e
2.153409451457154,3.0,y,o
1.9127268901361738,1.0307764064044151,k,i
2.007224732061659,1.8027756377319946,n,g
4.092133553004471,3.881043674065006,t,a
1.7336537464268926,1.6007810593582121,i,l
1.3963327862655097,1.0,t,y
1.8819773178760681,1.6007810593582121,t,h
1.3339768785477497,1.0,i,o
2.4768706630040254,1.6007810593582121,f,e
4.371557377668742,3.881043674065006,i,f
2.6054192081121994,2.3584952830141512,b,u
1.3206439776203878,1.25,d,r
4.0588877036233715,5.0,r,o
1.5476154692380795,1.6007810593582121,t,h
3.3350205794904775,3.0,f,a
4.258632888395642,4.0,u,e
1.3119274525007092,2.9261749776799064,s,t
2.347402317589595,3.010398644698074,o,n
1.7721832315677741,1.6007810593582121,t,h
3.739186680449374,3.881043674065006,a,t
2.7310704174370897,2.1360009363293826,m,u
3.154954944706025,2.9261749776799064,s,t
1.682310984925201,1.0307764064044151,s,w
1.2768235060590798,1.0,e,r
1.2973214532740138,1.0307764064044151,e,d
1.38030767063905,1.6007810593582121,t,h
5.70623077351635,5.0,o,r
6.261360082132715,6.0,l,d
2.6839922602580284,2.3584952830141512,o,m
3.019360975955839,2.3584952830141512,n,i
1.7032153416406277,1.25,e,s
2.7606172911370748,3.010398644698074,n,o
2.8089444553292613,2.0155644370746373,u,n
2.4829698070053126,2.1360009363293826,c,e
1.4971481744470054,1.0,e,r
1.2037133236884103,1.0,e,r
1.510659510362941,1.6007810593582121,t,h
2.20920938912544,1.6007810593582121,l,i
2.7793332664957617,2.9261749776799064,r,a
2.1637699161417325,2.0,r,y
2.1475981715046233,2.0,d,a
1.1946243394891969,1.6007810593582121,t,h
6.066520051170192,5.836308764964376,i,s
2.1299264548629373,2.0155644370746373,e,a
4.27690881361761,3.881043674065006,s,y
1.2257560995667123,1.6007810593582121,t,h
3.128828999202417,2.692582403567252,c,a
1.4468981693609273,1.0,i,o
1.8634049814787983,1.25,s,e
3.0648699630857097,2.6575364531836625,n,t
1.3812043714182924,1.6007810593582121,t,h
5.73375754850168,5.836308764964376,i,s
2.6697626591609223,2.0155644370746373,b,y
1.4714197438188732,1.6007810593582121,i,l
1.4680970676355158,1.0,r,e
3.3719359818396613,4.25,e,n
2.227249456308161,4.366062299143246,t,l
2.0485922186040346,1.0,a,s
1.7536406772768474,1.0307764064044151,e,d
1.27221431591733,1.25,e,s
1.2978912945620675,1.0,i,o
3.2357781135300363,2.692582403567252,c,a
1.812337320285603,1.0307764064044151,e,d
1.6753347286811073,1.25,s,e
2.760102616412115,2.1360009363293826,c,e
3.424663765430119,3.0,u,r
2.8464776973041617,2.3584952830141512,o,m
1.6960955161782603,1.25,p,l
2.297002856985598,2.0,e,t
3.8811040733436917,6.329494450586081,e,l
1.2621562031896052,1.0307764064044151,o,l
5.272348530896833,2.0,o,u
2.2864692828135698,2.3584952830141512,z,e
1.2335754245788948,1.6007810593582121,t,h
2.7578052556562076,3.0,f,a
2.9381498696033193,2.9261749776799064,t,s
2.079124492725243,5.836308764964376,u,a
1.261134094030052,1.0,r,t
2.34049017969527,2.1360009363293826,c,e
2.156134221529355,2.0,t,u
2.3988273078996327,2.0,o,u
2.4739977579314822,3.881043674065006,t,a
1.244862253926112,1.0307764064044151,k,i
1.637440170662733,1.8027756377319946,n,g
1.521490392879627,1.6007810593582121,l,i
1.801786374858296,1.6007810593582121,f,e
1.3715659959513433,1.25,d,r
1.4249266318831995,1.25,p,l
2.0389341348484016,2.0155644370746373,e,a
1.424551206740214,1.25,s,e
3.17576217475821,4.8541219597369,f,o
1.9110186501575537,7.0,o,w
1.6319911774041551,1.6007810593582121,t,h
1.7674734792918396,2.0155644370746373,g,u
1.3496865897774195,1.0307764064044151,d,e
1.4196041921958384,1.6007810593582121,l,i
2.354292356526691,4.25,n,e
4.194084591719628,5.618051263561059,c,o
2.0879488888619857,2.0155644370746373,u,n
2.625629641747861,2.692582403567252,c,a
2.249800425176642,2.0,t,e
1.964062833134419,1.6007810593582121,t,h
2.549288286095749,5.0,r,o
1.3170671074873144,1.0,g,h
4.074803747191391,5.153882032022076,e,m
1.6173866749327452,1.6007810593582121,i,l
1.7410924462101374,1.0,s,a
2.145476451309825,2.0155644370746373,e,a
1.58079083254237,1.6007810593582121,t,h
1.2267933938728233,1.0,e,w
1.46172603986691,1.6007810593582121,t,h
2.3991182136620526,2.9261749776799064,s,t
2.7213650641727583,4.6097722286464435,c,k
1.9892049487483685,2.0155644370746373,e,x
2.833263516909431,2.692582403567252,c,h
2.0472356705140227,5.5901699437494745,a,n
2.3737298873555512,2.462214450449026,g,e
2.0553663944963683,1.25,w,a
1.995795991734876,2.0155644370746373,j,o
3.851967567441995,4.8541219597369,f,o
2.353624664745847,2.462214450449026,l,u
1.374366996338678,1.0307764064044151,j,u
2.9922874245717104,2.9261749776799064,s,t
2.7762939241234887,5.0,h,a
1.5275978794335896,1.6007810593582121,t,h
2.9905411639241817,5.836308764964376,d,o
2.3197640505016883,4.0,t,o
2.687056986742187,5.0,o,r
1.4366234120760386,1.0307764064044151,d,e
1.1644209196527684,1.0,r,e
0.44850900562307555,3.4003676271838605,h,e
3.573868179665417,8.0,a,l
1.2171463166973804,1.0307764064044151,e,d
1.342027925612951,1.25,s,e
2.592115391552814,2.6575364531836625,v,e
3.29267459673743,3.0,t,i
2.2239986124377418,5.153882032022076,m,e
2.0657917860048243,2.0,e,t
2.5806627812686025,3.881043674065006,t,a
2.7443255375866036,3.010398644698074,b,i
1.6216414234503258,1.6007810593582121,l,i
1.0809188004309112,1.0,t,y
1.7085587722185618,3.4003676271838605,h,e
1.6805377534066295,5.5901699437494745,n,a
2.874292657550723,3.0,t,i
2.9627284985718827,3.010398644698074,o,n
2.549732721899493,5.618051263561059,c,o
1.7156714838875768,1.25,p,l
2.4792244755164874,2.0,e,t
2.9430156992870424,6.329494450586081,e,l
1.2261557621790962,1.0307764064044151,o,l
2.10078900728393,2.0,o,u
2.0116901514957517,1.6007810593582121,t,h
1.900664460294084,5.0,r,o
2.2754337017918145,2.0,t,e
2.431906511617994,2.3584952830141512,c,t
2.101083150722503,2.0,o,u
3.6419047407400704,4.0,i,r
4.024440372585983,3.010398644698074,o,n
2.2365164353576743,5.153882032022076,m,e
1.4873089057926059,2.6575364531836625,n,t
1.8010966190768332,1.6007810593582121,t,h
1.7524826719899402,1.6007810593582121,l,i
3.949783273326525,3.816084380618437,v,i
1.9124683820915833,1.8027756377319946,n,g
2.5660844198895716,2.0155644370746373,e,a
3.2887259786275904,3.881043674065006,s,y
3.941432918765078,4.0,u,e
3.232934118664499,2.9261749776799064,s,t
1.424769986918942,1.0,i,o
1.8164232453505984,1.6007810593582121,t,h
1.817231139845727,2.1360009363293826,m,u
2.9565613948047824,2.9261749776799064,s,t
1.5732073776603643,1.6007810593582121,t,h
2.353508023276105,2.0155644370746373,e,a
2.868713629943742,2.692582403567252,c,h
2.2668749999999998,2.0,t,e
2.645159414501326,4.8541219597369,f,o
1.4041641920106778,1.25,w,a
1.4127947148294404,1.25,r,d
1.362834878571135,1.0307764064044151,f,r
1.5954081423338036,4.0,u,e
2.2967413906717926,2.6575364531836625,n,t
1.6629657853139972,3.4003676271838605,l,y
1.375127545220806,1.0,a,s
1.8710509120879102,5.344389581607987,k,e
2.7053430841808215,6.0,q,u
2.565794528503792,2.9261749776799064,s,t
1.475555811592702,1.0,i,o
1.7331186575794515,1.6007810593582121,t,h
1.4205923610416886,1.0307764064044151,d,e
2.112488494791155,2.3584952830141512,n,i
1.5825064968271065,8.0,a,l
1.6806458254566903,1.6007810593582121,t,h
2.5079059990358488,2.692582403567252,c,a
2.8822294132537403,2.0,p,i
4.197050459846773,3.881043674065006,t,a
2.057334915157228,5.5901699437494745,n,a
3.5811686749055824,3.0,t,i
3.775500997384321,3.010398644698074,o,n
1.8456996386871833,1.6007810593582121,t,h
3.29099568899748,4.8541219597369,d,i
1.4706041275611867,1.0,s,a
1.6813198684366994,1.0,e,r
2.384524326909877,2.3584952830141512,n,i
1.924132860699853,1.25,e,s
1.6324783545655368,5.153882032022076,m,e
1.6623185286295166,1.6007810593582121,r,g
1.4270542703853277,1.0,e,r
1.6401458490786727,1.6007810593582121,t,h
1.5395788435884015,1.25,s,e
2.3148284223674116,5.618051263561059,c,o
3.183071661638329,3.6400549446402595,n,d
2.8460384336169815,2.9261749776799064,a,r
2.5665105962424937,2.462214450449026,g,e
2.460956003898688,2.9261749776799064,s,t
2.510454702339797,5.618051263561059,c,o
1.8390202724548739,2.0155644370746373,u,n
1.2604964857646377,1.0,t,r
1.566193524520517,1.6007810593582121,t,h
1.740491098978963,1.6007810593582121,l,i
1.9459188261911131,2.6575364531836625,b,r
2.4342566755582693,2.0,r,y
1.2635471523651183,1.0307764064044151,l,o
1.5948232317799365,1.25,s,e
3.532623761543961,4.0,t,o
2.0923324492357804,2.0,d,a
2.765888840522157,3.0,t,i
2.269775350254954,4.6097722286464435,c,k
2.132823304917686,2.0,e,t
1.4799005298076628,1.0,r,e
2.643687794776455,2.6575364531836625,v,e
2.217359303597412,2.0,r,y
2.1522333059231746,2.0155644370746373,e,x
2.389516481555421,7.0,p,e
1.5666809064069176,4.6097722286464435,n,s
2.501333784828607,3.816084380618437,i,v
1.107862024633483,1.0307764064044151,l,o
1.5124539920688496,2.6575364531836625,v,e
1.5362576128778012,5.153882032022076,m,e
3.6789507102059686,5.5901699437494745,a,n
1.7664112497164972,6.576473218982953,m,a
2.1514277127351966,2.1360009363293826,n,y
2.086440693052405,1.6007810593582121,t,h
2.136822092793408,1.8027756377319946,n,g
2.4831623015068915,3.010398644698074,n,o
1.6636280007862332,1.25,d,r
2.9141780359133853,2.3584952830141512,i,n
2.0526986239156,1.6007810593582121,t,h
1.6776592696373123,1.25,w,a
1.4546851893107315,1.0,e,r
1.7773907315219126,1.25,s,e
1.6168185291646064,2.6575364531836625,n,t
1.692178597622012,1.6007810593582121,t,h
1.3372950543915134,1.0,r,e
2.810501526084802,2.9261749776799064,g,i
1.0241623787881486,1.0,e,r
1.7845429124148289,1.6007810593582121,t,h
3.3085462819794444,5.0,o,r
1.5757186654031876,6.0,l,d
2.7203987098631335,2.9261749776799064,s,t
4.280448505267877,4.0,a,g
2.6707227778730607,3.010398644698074,n,o
1.6465073735789946,1.25,d,r
2.2479148706356735,2.3584952830141512,i,n
1.7085965457796053,1.25,w,a
2.4367872547680482,2.0,t,e
4.352126680213363,4.25,e,n
4.07709057570469,4.366062299143246,t,l
1.483569139145527,1.25,e,s
3.041330927817622,3.0,t,i
5.427196371343587,8.0,a,l
2.4818639070515127,2.6575364531836625,v,e
2.3289869578853377,3.0,t,i
1.4244421770029843,1.25,e,s
4.5206693987174065,4.697073557013984,i,c
3.2670571094258514,2.9261749776799064,t,s
1.768796006468807,2.0,r,y
1.960519526171571,7.0,p,e
1.9509636481108508,5.836308764964376,s,i
1.8213097107576186,2.3584952830141512,z,e
4.373099553305985,5.0,r,o
1.8908239606055344,3.0,f,a
2.2006500637595705,2.3584952830141512,c,t
2.467719962333652,7.0,w,o
2.6195110379849513,5.344389581607987,r,l
1.6232714749080013,1.6007810593582121,l,i
3.1049005745957468,3.816084380618437,v,i
1.5985469964940038,2.0155644370746373,e,a
1.872423563192901,2.692582403567252,c,a
2.338940532057196,3.881043674065006,t,a
2.7402321782332604,5.5901699437494745,n,a
2.8856078242936967,3.010398644698074,o,n
1.985264725735588,4.366062299143246,w,h
1.9238054166806997,5.836308764964376,d,o
1.9440270903783727,2.3584952830141512,c,t
0.7986091816401814,1.0307764064044151,d,e
1.1847199695497665,1.0307764064044151,e,d
1.737274432300493,5.836308764964376,d,o
2.6286117920158922,3.0,y,e
1.274051914660466,1.0307764064044151,l,o
2.222121635397126,2.6575364531836625,v,e
1.8423241096506338,5.153882032022076,m,e
2.083227941500881,5.5901699437494745,a,n
1.4954450267813262,1.6007810593582121,t,h
2.4375210063197406,2.3584952830141512,i,n
2.9497629777661794,3.0,y,o
1.319419314746074,1.0,l,k
1.7773261166707701,1.8027756377319946,n,g
2.2057593965854485,2.9261749776799064,s,t
1.8938971271230653,1.6007810593582121,l,i
2.0511703861759023,5.5901699437494745,n,a
3.194645544696626,3.010398644698074,o,n
2.021493588445187,3.0,t,i
1.4631889029188954,1.6007810593582121,t,h
1.6125775175165997,3.881043674065006,a,t
1.9243903458303362,2.1360009363293826,m,u
2.036717445578792,2.9261749776799064,s,t
0.8806505851499787,1.0307764064044151,s,w
1.3900679839489865,1.0,e,r
1.2152595530379509,1.0307764064044151,e,d
1.95867991658285,3.4003676271838605,h,e
2.219360078096838,2.9261749776799064,a,r
1.5051454092960586,1.6007810593582121,t,h
1.7523229225801962,3.881043674065006,a,t
2.3792472352090686,2.3584952830141512,o,m
1.562469689706011,1.25,p,l
2.9246695993949468,3.4003676271838605,l,y
2.051552190568156,6.82367203197809,s,o
2.127756759623853,2.0,o,u
1.6827582361260336,1.6007810593582121,t,h
3.0188548843062994,3.881043674065006,a,t
2.094223920244681,5.618051263561059,c,o
2.0290311303982005,2.3584952830141512,n,i
1.7819951073165157,1.25,e,s
2.1682579593131908,2.0,o,u
1.4949468897338793,2.1360009363293826,c,e
1.7943926549114046,5.153882032022076,m,e
1.1209937346501988,1.0,e,r
1.480230097189285,1.25,s,e
2.3095298899343133,2.6575364531836625,n,t
1.4154909318413171,1.6007810593582121,t,h
2.4753674600955704,5.836308764964376,i,s
1.9767610265912263,2.9261749776799064,g,i
1.9208786482362694,6.576473218982953,m,a
1.5096180083882154,1.6007810593582121,i,l
1.8579759021916833,1.6007810593582121,l,i
1.222756031471528,1.6007810593582121,f,e
1.2465883755775198,1.25,d,r
1.4248943820508242,6.0,q,u
0.7211553664086542,1.0,e,r
1.698849413021943,2.1360009363293826,c,e
1.3011661236175809,2.0,r,y
1.1396653017443328,1.6007810593582121,t,h
1.8022937642071561,2.9261749776799064,s,t
1.413865009689751,4.6097722286464435,c,k
2.2495680696524833,2.0155644370746373,e,x
2.5094763958343984,2.692582403567252,c,h
1.6726330290891664,2.462214450449026,g,e
2.629153110437847,3.0,y,o
2.9772941390841785,3.816084380618437,v,i
2.556257921748116,3.010398644698074,o,n
1.9390527648828955,4.25,e,n
2.1227466913470856,6.0,w,i
2.2801466681169873,2.0155644370746373,e,a
2.474439393579887,2.692582403567252,c,h
1.628646869336628,2.9261749776799064,s,t
1.6743904207949831,4.8541219597369,f,o
1.2906854404733945,1.25,w,a
1.828427675798252,4.8541219597369,d,i
1.173168712558002,1.0,e,r
2.005290444206275,2.3584952830141512,o,m
2.617376122307415,2.0155644370746373,u,n
1.3815646134908057,2.692582403567252,c,a
1.7943963339031312,2.0,o,u
2.187169589332295,5.153882032022076,e,m
1.3948844766234232,1.6007810593582121,i,l
1.6850809420469983,1.6007810593582121,l,i
1.7734449394117093,2.9261749776799064,r,a
1.9348176957080478,5.5901699437494745,c,l
2.6875128371786436,4.0,t,o
1.262627549249976,1.25,w,a
1.9391684308293073,2.0155644370746373,j,o
1.9935604494534402,2.462214450449026,l,u
1.5596123967592077,1.25,s,e
2.876958164668023,3.010398644698074,o,n
1.8995581147335296,8.0,l,a
1.8461001843413052,1.25,e,s
2.1422255731481687,2.0155644370746373,u,n
0.9699180377743264,1.0,t,r
1.1000220807442913,1.0307764064044151,d,e
1.3926832969577114,1.25,p,l
1.0155892993725366,1.0307764064044151,o,l
1.6232404704787267,7.0,o,w
1.7806399701020414,4.8541219597369,i,d
0.9964205076798643,1.6007810593582121,l,i
